MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,RL,10998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,No,LwQ,408,BLQ,420,156,984,GasA,5,Y,SBrkr,984,620,0,1604,0,0,2,0,3,1,3,6,Min2,0,0,Detchd,Unf,2,660,3,3,Y,0,68,0,0,0,0,0,7,2009,WD,Normal,117000
20,RL,10010,Pave,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,4,3,Av,ALQ,1071,LwQ,123,195,1389,GasA,4,Y,SBrkr,1389,0,0,1389,1,0,1,0,2,1,3,6,Typ,1,3,Attchd,RFn,2,418,3,3,Y,240,38,0,0,0,0,0,4,2006,WD,Normal,170000
20,RL,9464,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,3,4,CBlock,3,3,No,BLQ,570,Unf,0,510,1080,GasA,4,Y,SBrkr,1080,0,0,1080,0,0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,1,288,3,3,Y,0,0,0,0,130,0,0,6,2008,WD,Normal,136000
60,FV,12552,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,222,Unf,0,769,991,GasA,5,Y,SBrkr,991,956,0,1947,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,RFn,2,678,3,3,Y,0,136,0,0,0,0,0,5,2010,WD,Normal,254900
20,RL,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,3,No,ALQ,991,Unf,0,50,1041,GasA,5,Y,SBrkr,1041,0,0,1041,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,RFn,1,270,3,3,Y,224,88,0,0,0,0,0,7,2009,WD,Normal,124500
20,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,0,0,NA,NA,0,NA,0,0,0,GasA,5,Y,SBrkr,1126,0,0,1126,0,0,2,0,2,1,4,5,Typ,0,0,Detchd,Fin,2,520,3,3,N,0,96,0,0,0,0,0,5,2009,WD,Normal,108000
20,RL,12155,Pave,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,4,3,No,LwQ,1237,Unf,0,420,1657,GasA,4,Y,SBrkr,1657,0,0,1657,0,1,2,0,3,1,3,7,Typ,1,3,Attchd,Unf,2,484,3,3,Y,0,0,0,0,147,0,0,3,2007,WD,Normal,163500
60,RL,12420,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,666,Unf,0,278,944,GasA,5,Y,SBrkr,944,896,0,1840,1,0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2,622,3,3,Y,0,45,0,0,0,0,0,6,2009,WD,Normal,230000
190,RM,6780,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,2,CBlock,3,3,Av,GLQ,490,Unf,0,30,520,GasA,4,N,SBrkr,520,0,234,754,1,0,1,0,2,1,3,5,Typ,0,0,NA,NA,0,0,0,0,N,53,0,0,0,0,0,0,6,2006,WD,Normal,84500
180,RM,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,PConc,4,3,Gd,GLQ,459,Unf,0,88,547,GasA,5,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,3,5,Typ,0,0,Basment,RFn,2,525,3,3,Y,0,28,0,0,0,0,0,6,2008,WD,Normal,148000
75,RL,25419,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,CompShg,Stucco,Stucco,None,4,4,PConc,3,3,No,GLQ,1036,LwQ,184,140,1360,GasA,4,Y,SBrkr,1360,1360,392,3112,1,1,2,0,4,1,4,8,Typ,1,5,Detchd,Unf,2,795,3,3,Y,0,16,552,0,0,512,0,3,2006,WD,Abnorml,235000
80,RL,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,3,4,CBlock,3,3,Av,GLQ,507,Unf,0,81,588,GasA,5,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,3,6,Typ,0,0,Attchd,RFn,1,264,3,3,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,145000
160,RL,2308,Pave,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,3,3,CBlock,4,3,No,ALQ,556,Unf,0,248,804,GasA,3,Y,SBrkr,804,744,0,1548,1,0,2,1,3,1,4,7,Typ,1,3,Detchd,Unf,2,440,3,3,Y,48,0,0,0,0,0,0,7,2007,WD,Normal,155000
90,RL,10624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,GLQ,40,Rec,264,1424,1728,GasA,3,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,3,10,Typ,0,0,Detchd,Unf,1,352,3,3,Y,155,0,0,0,0,0,0,11,2007,WD,Normal,119000
30,RL,9022,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,BrkTil,3,3,No,Unf,0,Unf,0,768,768,GasA,5,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,4,5,Typ,0,0,Detchd,Unf,1,240,2,2,N,316,0,120,0,0,0,0,5,2009,WD,Normal,109500
20,RL,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,3,3,CBlock,0,0,NA,NA,0,NA,0,0,0,Floor,3,N,SBrkr,720,0,0,720,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1,287,3,2,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,72500
20,RL,9230,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,3,Mn,GLQ,661,Unf,0,203,864,GasA,4,Y,SBrkr,1200,0,0,1200,1,0,1,1,1,1,4,6,Typ,0,0,Detchd,Unf,2,884,3,3,Y,0,64,0,0,0,0,0,10,2006,WD,Normal,146000
160,FV,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,776,776,GasA,5,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,4,5,Typ,0,0,Detchd,Unf,2,492,3,3,Y,206,0,0,0,0,0,0,11,2007,WD,Normal,174000
90,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,3,3,CBlock,4,3,Av,GLQ,1086,Unf,0,0,1086,GasA,3,Y,SBrkr,1224,0,0,1224,2,0,0,2,2,2,3,6,Typ,2,3,Detchd,Unf,2,528,3,3,Y,120,0,0,0,0,0,0,6,2009,WD,Alloca,153337
20,RL,7700,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,No,LwQ,138,Rec,468,276,882,GasA,3,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2,461,3,3,Y,96,0,0,0,0,0,0,3,2007,WD,Normal,112500
50,RL,9492,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,3,3,CBlock,3,3,No,Rec,368,BLQ,41,359,768,GasA,3,Y,SBrkr,968,408,0,1376,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,Unf,1,240,3,3,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,105000
20,RL,11362,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,4,3,PConc,5,3,Mn,GLQ,1039,Unf,0,797,1836,GasA,5,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,3,862,3,3,Y,125,185,0,0,0,0,0,3,2009,WD,Normal,280000
60,RL,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,GLQ,524,Unf,0,628,1152,GasA,5,Y,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,4,9,Typ,1,4,Attchd,Fin,3,671,3,3,Y,132,57,0,0,0,0,0,4,2010,WD,Normal,290000
70,RL,9550,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,5,1915,1970,Gable,CompShg,Wd Sdng,Wd Shng,None,3,3,BrkTil,3,4,No,ALQ,216,Unf,0,540,756,GasA,4,Y,SBrkr,961,756,0,1717,1,0,1,0,3,1,4,7,Typ,1,4,Detchd,Unf,3,642,3,3,Y,0,35,272,0,0,0,0,2,2006,WD,Abnorml,140000
60,FV,11143,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,1580,1580,GasA,5,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,4,8,Typ,1,4,Attchd,RFn,2,610,3,3,Y,159,214,0,0,0,0,0,12,2007,WD,Normal,340000
50,RM,6120,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,2,BrkTil,3,3,No,Unf,0,Unf,0,927,927,GasA,3,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,3,5,Typ,0,0,Detchd,Unf,2,576,3,3,Y,112,0,0,0,0,0,0,4,2009,WD,Normal,141500
60,RL,11228,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,BLQ,50,GLQ,531,499,1080,GasA,5,Y,SBrkr,1080,1017,0,2097,0,1,2,1,3,1,4,9,Typ,1,3,Attchd,Unf,3,678,3,3,Y,196,187,0,0,0,0,0,12,2008,WD,Normal,228000
20,RL,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,GLQ,553,BLQ,117,224,894,GasA,5,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,Typ,1,4,Detchd,Unf,1,336,3,3,Y,416,144,0,0,0,0,0,4,2010,WD,Normal,138500
20,RL,10680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,CBlock,3,2,No,LwQ,756,Unf,0,1380,2136,GasA,3,N,FuseA,2136,0,0,2136,0,0,2,0,4,1,3,7,Mod,0,0,Detchd,Unf,2,528,3,3,Y,0,30,0,0,0,0,0,10,2006,WD,Normal,137900
20,RL,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,3,3,CBlock,3,3,No,GLQ,599,Unf,0,277,876,GasA,3,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,Unf,1,288,3,3,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,125500
60,RL,11885,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Av,GLQ,990,Unf,0,309,1299,GasA,5,Y,SBrkr,1299,573,0,1872,1,0,2,1,3,1,5,7,Typ,1,3,BuiltIn,RFn,2,531,3,3,Y,160,122,0,0,0,0,0,11,2009,WD,Normal,261500
160,RL,5062,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,4,3,CBlock,4,3,Mn,GLQ,828,LwQ,182,180,1190,GasA,4,Y,SBrkr,1190,900,0,2090,1,0,2,0,3,1,4,6,Min1,1,3,Attchd,Fin,2,577,3,3,Y,219,0,0,0,0,0,0,9,2007,WD,Normal,207500
20,RL,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,No,BLQ,702,Unf,0,192,894,GasA,5,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,4,5,Typ,0,0,Attchd,RFn,2,450,3,3,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130000
60,RL,8880,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,695,Unf,0,253,948,GasA,5,Y,SBrkr,1222,888,0,2110,1,0,2,1,3,1,4,8,Typ,2,2,Attchd,RFn,2,463,3,3,Y,0,130,0,0,0,0,0,5,2010,WD,Normal,205000
20,RL,7064,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,3,3,No,BLQ,560,Unf,0,420,980,GasA,3,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,Unf,2,484,3,3,Y,192,0,0,0,0,0,0,7,2009,WD,Normal,135000
60,RL,8738,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,975,975,GasA,5,Y,SBrkr,1005,1286,0,2291,0,0,2,1,4,1,4,8,Typ,1,3,BuiltIn,Fin,2,429,3,3,Y,192,0,0,0,0,0,0,2,2006,WD,Normal,230000
60,RL,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,2,3,Mn,ALQ,500,LwQ,276,176,952,GasA,3,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,3,9,Typ,2,4,Attchd,Unf,2,576,3,3,Y,280,0,0,0,0,0,0,6,2008,WD,Normal,206900
60,RL,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,No,Unf,0,Unf,0,746,746,GasA,5,Y,SBrkr,760,896,0,1656,0,0,2,1,3,1,4,7,Typ,1,4,BuiltIn,Fin,2,397,3,3,Y,178,128,0,0,0,0,0,7,2008,WD,Normal,165400
20,RL,13175,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,3,3,CBlock,4,3,No,ALQ,790,Rec,163,589,1542,GasA,3,Y,SBrkr,2073,0,0,2073,1,0,2,0,3,1,3,7,Min1,2,3,Attchd,Unf,2,500,3,3,Y,349,0,0,0,0,0,0,2,2010,WD,Normal,210000
70,RL,10918,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,4,3,BrkTil,4,3,No,Unf,0,Unf,0,1276,1276,GasA,5,Y,SBrkr,1276,804,0,2080,0,0,1,1,3,1,4,9,Typ,2,4,Detchd,Unf,1,282,3,3,Y,0,0,0,0,145,0,0,6,2009,WD,Normal,234000
160,RM,2016,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,Unf,0,Unf,0,630,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,0,Detchd,Unf,2,440,3,3,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,106000
20,FV,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,4,No,Unf,0,Unf,0,1293,1293,GasA,5,Y,SBrkr,1301,0,0,1301,1,0,2,0,2,1,4,5,Typ,1,4,Attchd,RFn,2,572,3,3,Y,216,121,0,0,0,0,0,8,2006,New,Partial,187750
85,RL,12122,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,5,3,CBlock,3,3,Av,ALQ,867,Unf,0,77,944,GasA,4,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,5,6,Typ,0,0,Attchd,RFn,2,588,3,3,Y,144,76,0,0,0,0,0,7,2008,WD,Normal,178400
50,RM,6060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,3,3,PConc,3,3,No,Unf,0,Unf,0,732,732,GasA,4,Y,SBrkr,772,351,0,1123,0,0,1,0,3,1,3,4,Typ,0,0,Detchd,Unf,1,264,3,3,P,0,0,140,0,0,0,0,6,2007,WD,Normal,100000
20,RL,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,3,3,CBlock,4,4,Av,ALQ,196,Unf,0,1072,1268,GasA,3,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,Typ,0,0,Detchd,Unf,1,252,3,3,Y,173,0,0,0,0,0,0,10,2009,WD,Normal,143500
190,RL,10880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,ALQ,1040,Unf,0,124,1164,GasW,3,N,SBrkr,1164,0,0,1164,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,1,240,3,3,Y,0,48,0,0,0,0,0,8,2008,ConLD,Normal,125000
60,RL,14803,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,Rec,416,Unf,0,409,825,GasA,4,Y,SBrkr,1097,896,0,1993,0,0,2,1,4,1,3,8,Typ,1,4,Attchd,RFn,2,495,3,3,Y,0,66,0,0,0,0,0,6,2006,WD,Normal,190000
20,RL,15498,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,4,3,CBlock,4,3,Av,ALQ,1165,LwQ,400,0,1565,GasA,3,Y,SBrkr,2898,0,0,2898,1,0,2,0,2,1,4,10,Typ,1,4,Attchd,Fin,2,665,3,3,Y,0,72,174,0,0,0,0,5,2008,COD,Abnorml,287000
45,RM,7449,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,PConc,3,3,No,Unf,0,Unf,0,637,637,GasA,5,Y,FuseF,1108,0,0,1108,0,0,1,0,3,1,4,6,Typ,1,4,Attchd,Unf,1,280,3,3,N,0,0,205,0,0,0,0,6,2007,WD,Normal,139400
60,RL,8846,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,750,750,GasA,5,Y,SBrkr,750,750,0,1500,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2,564,3,3,Y,0,35,0,0,0,0,0,8,2006,New,Partial,173900
70,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,4,No,LwQ,16,Unf,0,712,728,GasA,5,Y,SBrkr,832,809,0,1641,0,1,1,1,3,1,5,6,Typ,1,4,Detchd,Unf,2,546,2,3,Y,0,0,234,0,0,0,0,8,2006,WD,Normal,178000
20,FV,9187,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,5,3,PConc,5,3,Mn,GLQ,1121,Unf,0,645,1766,GasA,5,Y,SBrkr,1766,0,0,1766,1,0,2,1,2,1,5,7,Typ,1,4,Attchd,Fin,3,478,3,3,Y,195,130,0,0,0,0,0,10,2009,New,Partial,370878
20,RL,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,CBlock,3,3,No,BLQ,374,LwQ,532,363,1269,GasA,3,Y,FuseA,1269,0,0,1269,0,0,1,1,3,1,3,6,Typ,1,2,Detchd,Unf,1,308,3,3,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,155000
70,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,4,PConc,4,4,No,ALQ,350,BLQ,210,0,560,GasA,5,Y,SBrkr,575,560,0,1135,1,0,1,0,3,1,4,6,Typ,0,0,Detchd,RFn,2,576,3,3,Y,256,0,0,0,0,0,0,4,2009,WD,Normal,155000
50,RL,45600,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,907,907,GasA,3,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,3,10,Typ,1,4,Detchd,Unf,2,360,2,3,Y,486,40,0,0,175,0,0,9,2008,WD,Normal,240000
50,RL,15660,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,4,CBlock,3,3,No,BLQ,341,Unf,0,457,798,GasA,5,Y,SBrkr,1137,817,0,1954,0,1,1,1,3,1,4,8,Typ,2,3,Attchd,Unf,2,431,3,3,Y,0,119,150,0,0,0,0,5,2008,WD,Normal,311500
120,RL,4920,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,4,3,PConc,4,3,Mn,GLQ,616,Unf,0,722,1338,GasA,5,Y,SBrkr,1338,0,0,1338,1,0,2,0,2,1,4,6,Typ,0,0,Attchd,Fin,2,582,3,3,Y,0,0,170,0,0,0,0,4,2010,WD,Normal,213500
60,RL,11218,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,3,PConc,4,3,No,Unf,0,Unf,0,1055,1055,GasA,5,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,4,8,Typ,1,3,Attchd,RFn,2,462,3,3,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,189000
20,RL,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,Av,GLQ,1369,Unf,0,317,1686,GasA,5,Y,SBrkr,1694,0,0,1694,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,RFn,2,636,3,3,Y,255,57,0,0,0,0,0,8,2007,WD,Normal,307000
20,RL,8402,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,ALQ,206,Unf,0,914,1120,GasA,5,Y,SBrkr,1120,0,0,1120,0,0,1,0,3,1,3,6,Typ,0,0,NA,NA,0,0,0,0,Y,0,30,0,0,0,0,0,12,2007,New,Partial,147000
